Movie	id_cell	Frame	Intensity	Diameter	Division
5	7	45	29.654	45	0
5	7	46	27.553	50	0
5	7	47	25.889	58	0
5	7	48	26.503	34	1
5	7	49	24.638	40	0
5	7	50	23.097	47	0
5	7	51	21.771	54	0
5	7	52	20.915	61	0
5	7	53	23.303	33	1
5	7	54	21.466	41	0
5	7	55	20.513	47	0
5	7	56	19.804	53	0
5	7	57	19.239	59	0
5	7	58	18.484	68	0
5	7	59	20.554	40	1
5	7	60	19.66	46	0
5	7	61	19.137	52	0
5	7	62	18.718	57	0
5	7	63	18.041	66	0
5	7	64	17.447	76	0
5	7	65	19.672	43	1
5	7	66	19.105	48	0
5	7	67	18.461	54	0
5	7	68	17.932	62	0
5	7	69	17.497	73	0
5	7	70	19.677	42	1
5	7	71	18.74	49	0
5	7	72	18.37	53	0
5	7	73	17.94	60	0
5	7	74	17.408	68	0
5	7	75	17.035	79	0
5	7	76	19.37	43	1
5	7	77	18.679	50	0
5	7	78	18.258	55	0
5	7	79	17.707	61	0
5	7	80	17.338	71	0
5	7	81	16.891	82	0
5	7	82	18.739	47	1
5	7	83	18.125	54	0
5	7	84	17.737	62	0
5	7	85	17.122	73	0
5	7	86	19.617	39	1
5	7	87	19.008	45	0
5	7	88	18.46	51	0
5	7	89	17.932	58	0
5	7	90	17.449	67	0
5	7	91	19.642	40	1
5	7	92	18.815	46	0
5	7	93	18.523	50	0
5	7	94	18.153	55	0
5	7	95	17.623	62	0
5	7	96	17.172	75	0
5	7	97	19.402	41	1
5	7	98	19.094	45	0
5	7	99	18.165	53	0
5	7	100	17.837	62	0
5	7	101	17.405	70	0
5	7	102	16.896	80	0
5	7	103	19.266	43	1
5	7	104	18.753	47	0
5	7	105	18.393	53	0
5	7	106	17.727	62	0
5	7	107	17.394	70	0
5	7	108	20.354	35	1
5	7	109	19.46	42	0
5	7	110	19.082	45	0
5	7	111	18.434	50	0
5	7	112	18.338	54	0
5	7	113	17.881	57	0
5	7	114	17.844	61	0
5	7	115	17.869	59	0
5	7	116	17.497	66	0
5	7	117	19.783	39	1
5	7	118	18.815	46	0
5	7	119	18.523	50	0
5	7	120	18.153	55	0
5	7	121	17.623	62	0
5	7	122	17.172	75	0
5	7	123	19.402	41	1
5	7	124	18.896	47	0
5	7	125	18.165	53	0
5	7	126	17.837	62	0
5	7	127	17.405	70	0
5	7	128	16.896	80	0
5	7	129	19.266	43	1
5	7	130	18.753	47	0
5	7	131	18.393	53	0
5	7	132	17.727	62	0
5	7	133	17.394	70	0
5	7	134	20.354	35	1
5	7	135	19.46	42	0
5	7	136	19.082	45	0
5	7	137	18.434	50	0
5	7	138	18.338	54	0
5	7	139	17.881	57	0
5	7	140	17.844	61	0
6	0	1	37.711	161	0
6	0	2	38.045	192	0
6	0	3	38.01	182	0
6	0	4	40.318	61	1
6	0	5	42.049	66	0
6	0	6	44.143	70	0
6	0	7	47.313	81	0
6	0	8	46.201	91	0
6	0	9	50	100	0
6	0	10	48.037	62	1
6	0	11	47.136	72	0
6	0	12	46.83	82	0
6	0	13	50.266	92	0
6	0	14	53.851	51	1
6	0	15	53.545	59	0
6	0	16	55.177	66	0
6	0	17	62.553	77	0
6	0	18	67.327	84	0
6	0	19	69.421	48	1
6	0	20	66.874	52	0
6	0	21	70.996	58	0
6	0	22	67.758	66	0
6	0	23	65.901	77	0
6	0	24	65.091	87	0
6	0	25	63.415	99	0
6	0	26	61.062	56	1
6	0	27	58.838	60	0
6	0	28	60.147	69	0
6	0	29	57.272	75	0
6	0	30	57.208	87	0
6	0	31	50.722	100	0
6	0	32	52.71	51	1
6	0	33	46.452	66	0
6	0	34	45.249	75	0
6	0	35	42.606	88	0
6	0	36	47.228	45	1
6	0	37	47.798	53	0
6	0	38	46.708	60	0
6	0	39	44.521	67	0
6	0	40	47.379	39	1
6	0	41	50.516	44	0
6	0	42	56.478	50	0
6	0	43	59.133	55	0
6	0	44	57.318	62	0
6	0	45	49.857	82	0
6	0	46	52.889	41	1
6	0	47	55.774	45	0
6	0	48	54.586	51	0
6	0	49	52.11	58	0
6	0	50	50.118	69	0
6	0	51	51.916	35	1
6	0	52	52.168	42	0
6	0	53	47.568	50	0
6	0	54	46.916	56	0
6	0	55	45.643	63	0
6	0	56	45.565	73	0
6	0	57	49.206	43	1
6	0	58	47.798	50	0
6	0	59	51.61	57	0
6	0	60	49.566	66	0
6	0	61	55.28	77	0
6	0	62	56.892	91	0
6	0	63	61.676	105	0
6	0	64	59.982	53	0
6	0	65	60.13	62	0
6	0	66	55.647	73	0
6	0	67	54.131	83	0
6	0	68	48.403	97	0
6	0	69	50.172	51	1
6	0	70	47.202	59	0
6	0	71	44.296	68	0
6	0	72	39.196	80	0
6	0	73	38.154	91	0
6	0	74	37.107	102	0
6	0	75	37.327	118	0
6	0	76	34.966	52	1
6	0	77	35.33	57	0
6	0	78	34.21	65	0
6	0	79	32.009	76	0
6	0	80	32.945	38	1
6	0	81	30.844	43	0
6	0	82	29.654	50	0
6	0	83	29.284	57	0
6	0	84	29.655	64	0
6	0	85	30.964	72	0
6	0	86	32.038	82	0
6	0	87	31.383	96	0
6	0	88	31.527	62	1
6	0	89	31.107	69	0
6	0	90	32.449	78	0
6	0	91	35.327	46	1
6	0	92	38.007	42	0
6	0	93	37.46	48	0
6	0	94	38.298	52	0
6	0	95	36.471	60	0
6	0	96	36.591	35	1
6	0	97	34.892	40	0
6	0	98	33.568	44	0
6	0	99	32.033	50	0
6	0	100	33.658	58	0
6	0	101	36.104	68	0
6	0	102	40.991	35	1
6	0	103	45.743	42	0
6	0	104	49.239	46	0
6	0	105	50.502	52	0
6	0	106	50.552	61	0
6	0	107	45.293	80	0
6	0	108	50.51	36	1
6	0	109	47.914	45	0
6	0	110	47.569	50	0
6	0	111	47.647	55	0
6	0	112	52.557	63	0
6	0	113	47.871	82	0
6	0	114	44.937	47	1
6	0	115	31.107	69	0
6	0	116	32.54	77	0
6	0	117	35.327	46	1
6	0	118	38.007	42	0
6	0	119	37.46	48	0
6	0	120	38.124	53	0
6	0	121	36.471	60	0
6	0	122	36.591	35	1
6	0	123	34.892	40	0
6	0	124	33.568	44	0
6	0	125	32.033	50	0
6	0	126	33.658	58	0
6	0	127	36.104	68	0
6	0	128	40.991	35	1
6	0	129	45.743	42	0
6	0	130	49.239	46	0
6	0	131	50.807	51	0
6	0	132	50.552	61	0
6	0	133	46.678	69	0
6	0	134	50.238	37	1
6	0	135	48.244	44	0
6	0	136	47.569	50	0
6	0	137	47.387	56	0
6	0	138	52.557	63	0
6	0	139	47.871	82	0
6	0	140	44.937	47	1
6	1	1	34.648	30	0
6	1	2	33.572	34	0
6	1	3	29.947	46	0
6	1	4	29.602	50	0
6	1	5	27.603	58	0
6	1	6	28.867	30	1
6	1	7	26.884	37	0
6	1	8	25.301	41	0
6	1	9	24.693	47	0
6	1	10	23.429	54	0
6	1	11	22.44	62	0
6	1	12	24.249	37	1
6	1	13	22.627	45	0
6	1	14	21.715	51	0
6	1	15	20.795	61	0
6	1	16	23.253	33	1
6	1	17	22.124	38	0
6	1	18	21.867	43	0
6	1	19	21.834	50	0
6	1	20	22.416	57	0
6	1	21	23.387	68	0
6	1	22	23.582	80	0
6	1	23	28.476	41	1
6	1	24	34.824	50	0
6	1	25	42.914	57	0
6	1	26	51.081	59	0
6	1	27	52.062	72	0
6	1	28	54.736	85	0
6	1	29	54.083	46	1
6	1	30	51.348	52	0
6	1	31	45.067	59	0
6	1	32	46.78	69	0
6	1	33	41.887	79	0
6	1	34	45.04	89	0
6	1	35	46.506	101	0
6	1	36	47.786	59	1
6	1	37	45.904	69	0
6	1	38	45.961	78	0
6	1	39	46.36	88	0
6	1	40	47.882	101	0
6	1	41	48.601	60	1
6	1	42	50.544	67	0
6	1	43	49.47	41	1
6	1	44	48.614	47	0
6	1	45	47.469	52	0
6	1	46	51.159	58	0
6	1	47	56.97	65	0
6	1	48	61.295	73	0
6	1	49	62.604	39	1
6	1	50	61.632	48	0
6	1	51	62.258	49	0
6	1	52	62.171	55	0
6	1	53	54.208	63	0
6	1	54	50.41	36	1
6	1	55	48.08	42	0
6	1	56	47.084	46	0
6	1	57	48.739	52	0
6	1	58	50.148	58	0
6	1	59	61.46	29	1
6	1	60	62.119	35	0
6	1	61	70.622	40	0
6	1	62	69.884	45	0
6	1	63	75.858	50	0
6	1	64	75.474	54	0
6	1	65	76.421	59	0
6	1	66	72.984	34	1
6	1	67	73.31	42	0
6	1	68	68.548	49	0
6	1	69	72.308	54	0
6	1	70	72.73	62	0
6	1	71	77.527	69	0
6	1	72	79.149	37	1
6	1	73	83.183	44	0
6	1	74	86.204	48	0
6	1	75	87.259	55	0
6	1	76	83.772	61	0
6	1	77	79.26	72	0
6	1	78	72.674	38	1
6	1	79	69.476	44	0
6	1	80	71.072	48	0
6	1	81	71.083	52	0
6	1	82	66.686	58	0
6	1	83	60.878	71	0
6	1	84	58.351	79	0
6	1	85	58.004	90	0
6	1	86	55.98	101	0
6	1	87	52.101	114	0
6	1	88	54.562	128	0
6	1	89	66.474	317	0
6	1	90	63.123	117	1
6	1	91	71.224	128	0
6	1	92	68.931	143	0
6	1	93	63.56	163	0
6	1	94	61.023	141	0
6	1	95	55.808	160	0
6	1	96	53.147	180	0
6	1	97	51.197	153	0
6	1	98	50.52	173	0
6	1	99	47.645	197	0
6	1	100	50.361	223	0
6	1	101	51	258	0
6	1	102	49.211	218	0
6	1	103	47.88	152	1
6	1	104	46.514	166	0
6	1	105	43.648	193	0
6	1	106	43.393	210	0
6	1	107	39.128	72	1
6	1	108	42.213	69	0
6	1	109	43.687	77	0
6	1	110	47.638	84	0
6	1	111	53.643	43	1
6	1	112	59.293	50	0
6	1	113	54.491	59	0
6	1	114	52.395	31	1
6	1	115	57.708	144	0
6	1	116	63.428	113	0
6	1	117	70.878	130	0
6	1	118	68.931	143	0
6	1	119	63.677	162	0
6	1	120	61.023	141	0
6	1	121	55.808	160	0
6	1	122	52.714	186	0
6	1	123	51.875	151	0
6	1	124	50.52	173	0
6	1	125	48.692	197	0
6	1	126	50.295	224	0
6	1	127	51.126	256	0
6	1	128	49.987	296	0
6	1	129	47.971	155	1
6	1	130	46.514	166	0
6	1	131	44.765	185	0
6	1	132	44.886	55	1
6	1	133	40.152	67	0
6	1	134	42.213	69	0
6	1	135	43.88	76	0
6	1	136	47.638	84	0
6	1	137	53.896	42	1
6	1	138	58.831	51	0
6	1	139	54.491	59	0
6	1	140	52.395	31	1
6	2	1	57.227	35	0
6	2	2	64.954	41	0
6	2	3	64.51	46	0
6	2	4	64.161	59	0
6	2	5	57.11	68	0
6	2	6	48.227	80	0
6	2	7	46.605	46	1
6	2	8	42.878	45	0
6	2	9	42.295	46	0
6	2	10	37.863	62	0
6	2	11	37.753	32	1
6	2	12	34.564	36	0
6	2	13	32.117	41	0
6	2	14	29.906	47	0
6	2	15	27.535	55	0
6	2	16	25.567	67	0
6	2	17	25.992	43	1
6	2	18	25.486	42	0
6	2	19	24.131	49	0
6	2	20	22.376	59	0
6	2	21	25.056	32	1
6	2	22	23.6	37	0
6	2	23	22.571	42	0
6	2	24	21.449	49	0
6	2	25	23.112	32	1
6	2	26	22.992	32	0
6	2	27	22.035	37	0
6	2	28	21.431	40	0
6	2	29	20.568	46	0
6	2	30	19.343	59	0
6	2	31	19.407	60	0
6	2	32	18.705	70	0
6	2	33	20.92	40	1
6	2	34	20.203	47	0
6	2	35	19.456	54	0
6	2	36	19.005	61	0
6	2	37	18.599	69	0
6	2	38	18.043	85	0
6	2	39	19.084	58	1
6	2	40	18.619	67	0
6	2	41	18.006	77	0
6	2	42	17.879	87	0
6	2	43	19.952	47	1
6	2	44	19.312	52	0
6	2	45	18.874	58	0
6	2	46	18.458	67	0
6	2	47	20.392	43	1
6	2	48	19.836	48	0
6	2	49	18.988	55	0
6	2	50	18.633	63	0
6	2	51	18.111	76	0
6	2	52	17.994	86	0
6	2	53	19.754	47	1
6	2	54	19.206	54	0
6	2	55	18.839	62	0
6	2	56	18.304	71	0
6	2	57	20.632	40	1
6	2	58	19.998	46	0
6	2	59	19.587	53	0
6	2	60	19.909	63	0
6	2	61	26.504	34	1
6	2	62	30.868	40	0
6	2	63	36.092	45	0
6	2	64	36.471	50	0
6	2	65	37.109	57	0
6	2	66	37.233	63	0
6	2	67	39.741	73	0
6	2	68	41.318	46	1
6	2	69	47.183	45	0
6	2	70	45.496	57	0
6	2	71	45.714	66	0
6	2	72	44.073	75	0
6	2	73	46.218	45	1
6	2	74	49.617	43	0
6	2	75	51.88	50	0
6	2	76	51.146	56	0
6	2	77	50.696	66	0
6	2	78	52.277	75	0
6	2	79	56.305	40	1
6	2	80	56.536	48	0
6	2	81	57.25	54	0
6	2	82	54.63	63	0
6	2	83	52.356	71	0
6	2	84	49.888	81	0
6	2	85	53.134	44	1
6	2	86	56.671	50	0
6	2	87	57.319	57	0
6	2	88	60.803	62	0
6	2	89	57.828	70	0
6	2	90	54.28	88	0
6	2	91	57.402	47	1
6	2	92	54.005	55	0
6	2	93	54.093	61	0
6	2	94	54.999	69	0
6	2	95	52.262	77	0
6	2	96	51.215	44	1
6	2	97	48.955	52	0
6	2	98	47.185	57	0
6	2	99	44.001	65	0
6	2	100	47.005	73	0
6	2	101	50.277	82	0
6	2	102	51.739	46	1
6	2	103	55.669	53	0
6	2	104	56.645	61	0
6	2	105	59.967	70	0
6	2	106	64.57	81	0
6	2	107	65.634	45	1
6	2	108	67.537	52	0
6	2	109	64.998	59	0
6	2	110	63.086	65	0
6	2	111	61.166	74	0
6	2	112	63.146	93	0
6	2	113	58.361	53	1
6	2	114	57.556	52	0
6	2	115	57.828	70	0
6	2	116	53.741	50	0
6	2	117	57.402	47	0
6	2	118	54.005	55	0
6	2	119	54.093	61	0
6	2	120	54.999	69	0
6	2	121	52.262	77	0
6	2	122	51.215	44	1
6	2	123	49.243	51	0
6	2	124	47.185	57	0
6	2	125	44.001	65	0
6	2	126	47.005	73	0
6	2	127	50.277	82	0
6	2	128	51.739	46	1
6	2	129	55.669	53	0
6	2	130	56.645	61	0
6	2	131	59.967	70	0
6	2	132	66.595	40	1
6	2	133	65.634	45	0
6	2	134	67.953	51	0
6	2	135	64.998	59	0
6	2	136	63.086	65	0
6	2	137	61.166	74	0
6	2	138	61.959	48	1
6	2	139	58.361	53	0
6	2	140	57.556	52	0
6	3	1	20.576	41	0
6	3	2	20.043	46	0
6	3	3	19.642	50	0
6	3	4	19.35	56	0
6	3	5	18.923	63	0
6	3	6	18.304	71	0
6	3	7	17.932	81	0
6	3	8	19.654	49	1
6	3	9	19.264	55	0
6	3	10	18.747	61	0
6	3	11	18.21	70	0
6	3	12	20.302	43	1
6	3	13	19.564	49	0
6	3	14	19.048	55	0
6	3	15	18.746	61	0
6	3	16	18.375	71	0
6	3	17	19.802	45	1
6	3	18	19.568	49	0
6	3	19	19.266	54	0
6	3	20	18.784	61	0
6	3	21	18.576	68	0
6	3	22	21.999	41	1
6	3	23	28.351	47	0
6	3	24	38.096	51	0
6	3	25	43.773	57	0
6	3	26	46.035	64	0
6	3	27	48.687	71	0
6	3	28	54.767	43	1
6	3	29	58.215	49	0
6	3	30	62.506	53	0
6	3	31	59.971	58	0
6	3	32	64.869	66	0
6	3	33	59.316	74	0
6	3	34	58.518	84	0
6	3	35	51.751	50	1
6	3	36	49.519	56	0
6	3	37	45.438	62	0
6	3	38	41.56	69	0
6	3	39	38.337	80	0
6	3	40	38.914	45	1
6	3	41	37.231	51	0
6	3	42	37.181	59	0
6	3	43	35.448	66	0
6	3	44	33.516	73	0
6	3	45	31.913	82	0
6	3	46	36.707	38	1
6	3	47	37.51	42	0
6	3	48	36.656	49	0
6	3	49	35.597	54	0
6	3	50	34.364	61	0
6	3	51	32.328	72	0
6	3	52	31.736	82	0
6	3	53	30.556	47	1
6	3	54	28.785	52	0
6	3	55	26.856	62	0
6	3	56	24.859	72	0
6	3	57	25.565	42	1
6	3	58	24.013	47	0
6	3	59	23.348	52	0
6	3	60	22.112	60	0
6	3	61	21.075	70	0
6	3	62	22.794	39	1
6	3	63	21.927	46	0
6	3	64	21.075	51	0
6	3	65	20.292	58	0
6	3	66	23.345	31	1
6	3	67	22.326	37	0
6	3	68	21.531	40	0
6	3	69	20.711	47	0
6	3	70	19.614	65	0
6	3	71	21.797	61	0
6	3	72	25.454	80	0
6	3	73	32.625	90	0
6	3	74	38.559	56	1
6	3	75	44.779	63	0
6	3	76	47.37	69	0
6	3	77	48.498	78	0
6	3	78	48.443	49	1
6	3	79	53.245	55	0
6	3	80	59.72	59	0
6	3	81	62.175	66	0
6	3	82	61.68	75	0
6	3	83	61.745	47	1
6	3	84	63.649	51	0
6	3	85	65.555	57	0
6	3	86	64.757	61	0
6	3	87	59.491	70	0
6	3	88	60.916	76	0
6	3	89	58.148	86	0
6	3	90	53.575	53	1
6	3	91	54.788	59	0
6	3	92	54.181	65	0
6	3	93	53.669	71	0
6	3	94	51.448	45	1
6	3	95	48.567	48	0
6	3	96	46.96	53	0
6	3	97	46.818	57	0
6	3	98	46.882	63	0
6	3	99	44.324	70	0
6	3	100	43.403	80	0
6	3	101	40.691	49	1
6	3	102	39.978	55	0
6	3	103	40.559	61	0
6	3	104	38.99	68	0
6	3	105	38.144	75	0
6	3	106	38.585	85	0
6	3	107	36.007	51	1
6	3	108	36.671	59	0
6	3	109	36.477	66	0
6	3	110	35.873	72	0
6	3	111	33.231	82	0
6	3	112	33.799	92	0
6	3	113	32.113	55	1
6	3	114	31.384	61	0
6	3	115	58.148	86	0
6	3	116	53.575	53	1
6	3	117	54.788	59	0
6	3	118	54.416	64	0
6	3	119	53.669	71	0
6	3	120	53.608	81	0
6	3	121	48.567	48	1
6	3	122	46.96	53	0
6	3	123	46.818	57	0
6	3	124	46.882	63	0
6	3	125	44.324	70	0
6	3	126	43.403	80	0
6	3	127	40.691	49	1
6	3	128	39.815	56	0
6	3	129	40.559	61	0
6	3	130	38.99	68	0
6	3	131	38.144	75	0
6	3	132	38.585	85	0
6	3	133	36.007	51	1
6	3	134	36.671	59	0
6	3	135	36.477	66	0
6	3	136	35.873	72	0
6	3	137	33.231	82	0
6	3	138	33.799	92	0
6	3	139	32.113	55	1
6	3	140	31.384	61	0
6	4	1	17.097	107	0
6	4	2	19.025	54	1
6	4	3	18.577	63	0
6	4	4	18.27	71	0
6	4	5	20.611	40	1
6	4	6	19.854	45	0
6	4	7	20.384	41	0
6	4	8	19.127	55	0
6	4	9	19.288	54	0
6	4	10	18.218	69	0
6	4	11	17.811	78	0
6	4	12	20.062	45	1
6	4	13	20.407	41	0
6	4	14	18.712	59	0
6	4	15	18.547	64	0
6	4	16	18.188	74	0
6	4	17	20.027	43	1
6	4	18	19.624	48	0
6	4	19	19.207	53	0
6	4	20	18.682	60	0
6	4	21	18.346	66	0
6	4	22	17.947	76	0
6	4	23	19.733	47	1
6	4	24	19.253	53	0
6	4	25	18.8	59	0
6	4	26	18.394	67	0
6	4	27	18.285	74	0
6	4	28	17.876	84	0
6	4	29	17.438	96	0
6	4	30	17.11	111	0
6	4	31	18.74	62	1
6	4	32	17.633	85	0
6	4	33	17.433	99	0
6	4	34	17.223	113	0
6	4	35	18.758	60	1
6	4	36	18.378	67	0
6	4	37	18.117	74	0
6	4	38	17.847	85	0
6	4	39	19.548	50	1
6	4	40	19.198	55	0
6	4	41	18.528	63	0
6	4	42	18.541	69	0
6	4	43	18.3	79	0
6	4	44	19.95	48	1
6	4	45	19.519	53	0
6	4	46	19.148	60	0
6	4	47	19.299	60	0
6	4	48	18.486	76	0
6	4	49	17.894	86	0
6	4	50	17.599	99	0
6	4	51	19.222	56	1
6	4	52	18.979	63	0
6	4	53	18.331	71	0
6	4	54	17.974	80	0
6	4	55	17.752	91	0
6	4	56	19.145	55	1
6	4	57	18.673	63	0
6	4	58	18.369	68	0
6	4	59	18.567	66	0
6	4	60	21.032	38	1
6	4	61	20.145	43	0
6	4	62	19.501	50	0
6	4	63	19.264	55	0
6	4	64	18.672	64	0
6	4	65	20.854	37	1
6	4	66	20.083	44	0
6	4	67	19.644	50	0
6	4	68	18.879	57	0
6	4	69	17.84	76	0
6	4	70	21.401	35	1
6	4	71	20.449	41	0
6	4	72	18.742	57	0
6	4	73	18.92	54	0
6	4	74	18.212	73	0
6	4	75	21.145	37	1
6	4	76	19.294	53	0
6	4	77	18.827	60	0
6	4	78	18.591	67	0
6	4	79	18.236	74	0
6	4	80	19.871	46	1
6	4	81	19.432	51	0
6	4	82	19.139	57	0
6	4	83	18.505	65	0
6	4	84	20.581	39	1
6	4	85	20.203	44	0
6	4	86	19.647	49	0
6	4	87	19.035	55	0
6	4	88	18.828	60	0
6	4	89	18.465	68	0
6	4	90	17.91	77	0
6	4	91	19.852	47	1
6	4	92	19.382	52	0
6	4	93	19.003	56	0
6	4	94	18.58	66	0
6	4	95	19.86	46	1
6	4	96	19.708	48	0
6	4	97	19.612	50	0
6	4	98	19.489	49	0
6	4	99	19.701	49	0
6	4	100	19.426	51	0
6	4	101	19.565	50	0
6	4	102	19.41	51	0
6	4	103	19.44	51	0
6	4	104	19.966	47	0
6	4	105	19.459	50	0
6	4	106	19.597	50	0
6	4	107	19.338	52	0
6	4	108	19.977	46	0
6	4	109	19.806	47	0
6	4	110	19.932	46	0
6	4	111	19.869	45	0
6	4	112	20.394	42	0
6	4	113	20.016	44	0
6	4	114	19.917	44	0
6	4	115	18.51	67	0
6	4	116	17.948	76	0
6	4	117	19.852	47	1
6	4	118	19.46	51	0
6	4	119	18.935	57	0
6	4	120	18.58	66	0
6	4	121	20.178	43	1
6	4	122	19.802	47	0
6	4	123	19.45	52	0
6	4	124	19.668	47	0
6	4	125	19.701	49	0
6	4	126	19.683	48	0
6	4	127	19.655	49	0
6	4	128	17.659	89	0
6	4	129	19.796	47	1
6	4	130	19.966	47	0
6	4	131	19.549	49	0
6	4	132	19.87	47	0
6	4	133	19.591	49	0
6	4	134	19.878	47	0
6	4	135	20.008	45	0
6	4	136	20.04	45	0
6	4	137	19.666	47	0
6	4	138	19.86	47	0
6	4	139	19.512	49	0
6	4	140	19.707	46	0
6	5	1	40.32	88	0
6	5	2	41.42	100	0
6	5	3	39.059	64	1
6	5	4	39.686	72	0
6	5	5	37.463	85	0
6	5	6	37.661	50	1
6	5	7	40.118	58	0
6	5	8	40.59	64	0
6	5	9	42.084	74	0
6	5	10	42.787	43	1
6	5	11	43.998	49	0
6	5	12	42.411	56	0
6	5	13	42.189	62	0
6	5	14	41.036	70	0
6	5	15	40.4	41	1
6	5	16	41.665	47	0
6	5	17	45.209	52	0
6	5	18	44.455	58	0
6	5	19	46.212	65	0
6	5	20	45.314	73	0
6	5	21	47.798	45	1
6	5	22	47.392	50	0
6	5	23	47.316	56	0
6	5	24	45.492	63	0
6	5	25	41.958	69	0
6	5	26	38.667	80	0
6	5	27	34.168	53	1
6	5	28	33.626	56	0
6	5	29	30.877	64	0
6	5	30	29.164	72	0
6	5	31	26.597	82	0
6	5	32	26.787	53	1
6	5	33	24.918	60	0
6	5	34	24.228	67	0
6	5	35	22.756	77	0
6	5	36	24.077	44	1
6	5	37	23.531	49	0
6	5	38	23.537	53	0
6	5	39	23.665	60	0
6	5	40	24.415	65	0
6	5	41	24.494	73	0
6	5	42	25.39	83	0
6	5	43	25.206	92	0
6	5	44	24.671	104	0
6	5	45	24.772	65	1
6	5	46	25.078	74	0
6	5	47	24.703	86	0
6	5	48	25.069	53	1
6	5	49	23.45	61	0
6	5	50	22.665	67	0
6	5	51	21.999	76	0
6	5	52	21.675	87	0
6	5	53	22.442	50	1
6	5	54	21.512	58	0
6	5	55	20.862	65	0
6	5	56	20.059	74	0
6	5	57	19.608	83	0
6	5	58	18.988	88	0
6	5	59	21.162	46	1
6	5	60	20.168	54	0
6	5	61	19.373	62	0
6	5	62	18.778	73	0
6	5	63	18.525	84	0
6	5	64	19.474	55	1
6	5	65	19.581	52	0
6	5	66	19.118	60	0
6	5	67	18.73	69	0
6	5	68	17.961	81	0
6	5	69	19.618	49	1
6	5	70	19.113	58	0
6	5	71	18.549	67	0
6	5	72	17.959	77	0
6	5	73	17.397	91	0
6	5	74	19.503	51	1
6	5	75	19.204	56	0
6	5	76	18.509	66	0
6	5	77	18.167	76	0
6	5	78	18.053	87	0
6	5	79	19.902	50	1
6	5	80	20.327	55	0
6	5	81	21.325	63	0
6	5	82	22.267	72	0
6	5	83	22.354	81	0
6	5	84	23.355	49	1
6	5	85	22.811	56	0
6	5	86	21.975	63	0
6	5	87	21.219	74	0
6	5	88	21.299	85	0
6	5	89	22.014	57	1
6	5	90	22.373	53	0
6	5	91	21.742	62	0
6	5	92	20.807	72	0
6	5	93	22.502	40	1
6	5	94	21.863	45	0
6	5	95	20.846	52	0
6	5	96	19.808	65	0
6	5	97	19.312	73	0
6	5	98	19.087	75	0
6	5	99	20.284	49	1
6	5	100	19.768	55	0
6	5	101	19.297	61	0
6	5	102	18.881	67	0
6	5	103	18.505	76	0
6	5	104	18.207	87	0
6	5	105	19.599	52	1
6	5	106	19.315	57	0
6	5	107	18.713	65	0
6	5	108	19.51	73	0
6	5	109	21.82	83	0
6	5	110	26.899	51	1
6	5	111	29.532	58	0
6	5	112	36.099	63	0
6	5	113	38.903	70	0
6	5	114	42.366	78	0
6	5	115	22.1	56	0
6	5	116	22.373	53	0
6	5	117	21.742	62	0
6	5	118	20.855	71	0
6	5	119	22.502	40	1
6	5	120	21.863	45	0
6	5	121	20.846	52	0
6	5	122	19.808	65	0
6	5	123	19.312	73	0
6	5	124	19.129	74	0
6	5	125	20.284	49	1
6	5	126	19.844	54	0
6	5	127	19.239	62	0
6	5	128	18.881	67	0
6	5	129	18.505	76	0
6	5	130	18.234	86	0
6	5	131	19.599	52	1
6	5	132	19.25	58	0
6	5	133	18.713	65	0
6	5	134	19.51	73	0
6	5	135	21.82	83	0
6	5	136	26.899	51	1
6	5	137	29.652	57	0
6	5	138	36.099	63	0
6	5	139	38.903	70	0
6	5	140	42.366	78	0
6	6	1	18.908	56	0
6	6	2	21.096	36	1
6	6	3	20.799	38	0
6	6	4	20.439	41	0
6	6	5	19.736	48	0
6	6	6	18.992	54	0
6	6	7	18.606	60	0
6	6	8	21.226	35	1
6	6	9	20.396	41	0
6	6	10	19.839	44	0
6	6	11	19.201	50	0
6	6	12	18.977	56	0
6	6	13	18.573	61	0
6	6	14	21.063	35	1
6	6	15	20.272	41	0
6	6	16	19.736	47	0
6	6	17	19.032	52	0
6	6	18	18.75	58	0
6	6	19	18.442	65	0
6	6	20	20.406	40	1
6	6	21	19.8	45	0
6	6	22	19.311	50	0
6	6	23	18.917	56	0
6	6	24	18.54	63	0
6	6	25	18.195	70	0
6	6	26	19.897	44	1
6	6	27	19.717	48	0
6	6	28	19.056	55	0
6	6	29	18.566	61	0
6	6	30	18.146	70	0
6	6	31	17.907	81	0
6	6	32	19.321	50	1
6	6	33	19.053	55	0
6	6	34	18.612	63	0
6	6	35	18.051	73	0
6	6	36	19.95	44	1
6	6	37	19.53	48	0
6	6	38	19.233	53	0
6	6	39	18.672	61	0
6	6	40	18.326	68	0
6	6	41	20.21	41	1
6	6	42	19.857	47	0
6	6	43	19.26	54	0
6	6	44	18.692	60	0
6	6	45	18.254	68	0
6	6	46	20.116	43	1
6	6	47	19.735	48	0
6	6	48	19.297	53	0
6	6	49	18.529	61	0
6	6	50	18.187	68	0
6	6	51	20.474	40	1
6	6	52	19.899	46	0
6	6	53	19.26	50	0
6	6	54	18.836	56	0
6	6	55	18.42	64	0
6	6	56	17.896	74	0
6	6	57	17.621	84	0
6	6	58	19.18	51	1
6	6	59	18.714	58	0
6	6	60	18.428	65	0
6	6	61	17.866	74	0
6	6	62	17.48	87	0
